Prest.,Atleta,Anno,Società,Città,Data
8.27,PENNELLA Giulia,89,C.S. ESERCITO,Madrid,26/02/2016
8.27,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Ancona,17/02/2018
8.27,BORSI Veronica,87,A.S.D. ACSI ITALIA ATLETICA,Birmingham,02/03/2018
8.27,GUIZZETTI Linda,98,CUS PRO PATRIA MILANO,Ancona,23/01/2021
8.27,CARRARO Elena,01,ATL. BS '50 METALLURG. S.MARCO,Bergamo,20/02/2022
8.27,BESANA Veronica,02,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,07/01/2023
8.27,CARMASSI Giada,94,ATL BRUGNERA PN FRIULINTAGLI,Modena,14/01/2023
8.27,CARRARO Elena,01,ATL. BRESCIA 1950,Nantes,28/01/2023
8.27,MURARO Alice,00,ATL.VICENTINA,Modena,04/02/2023
8.27,BESANA Veronica,02,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,05/02/2023
8.27,CARRARO Elena,01,ATL. BRESCIA 1950,Ancona,05/02/2023
8.28,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Torino,21/02/2009
8.28,BORSI Veronica,87,G.A. FIAMME GIALLE,Roma,30/01/2011
8.28,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Ancona,19/02/2011
8.28,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Ancona,25/02/2012
8.28,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Modena,19/01/2013
8.28,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,09/02/2013
8.28,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,09/02/2013
8.28,CARMASSI Giada,94,ATLETICA BRUGNERA FRIULINTAGLI,Ancona,08/02/2015
8.28,CARMASSI Giada,94,ATLETICA BRUGNERA FRIULINTAGLI,Padova,21/02/2015
8.28,BORSI Veronica,87,G.A. FIAMME GIALLE,Ancona,23/01/2016
8.28,BORSI Veronica,87,G.A. FIAMME GIALLE,Ancona,31/01/2016
8.28,PENNELLA Giulia,89,C.S. ESERCITO,Metz,21/02/2016
8.28,DI LAZZARO Elisa maria,98,C.U.S. PARMA,Ancona,05/02/2017
8.28,BORSI Veronica,87,A.S.D. ACSI ITALIA ATLETICA,Ancona,28/01/2018
8.28,MOSETTI Nicla,97,BRACCO ATLETICA,Ancona,04/02/2018
8.28,PENNELLA Giulia,89,C.S. ESERCITO,Lievin,10/02/2019
8.28,WEGIERSKA Angelika elzbieta,94,ATLETICA FIRENZE MARATHON S.S.,Ancona,23/01/2021
8.28,LATINI Giulia,91,C.S. CARABINIERI SEZ. ATLETICA,Ancona,30/01/2021
8.28,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Sabadell,28/01/2023
8.28,BOGLIOLO Luminosa,95,G.S. FIAMME ORO PADOVA,Ancona,18/02/2023
8.29,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Tampere,04/02/2007
8.29,BORSI Veronica,87,G.A. FIAMME GIALLE,Roma,23/01/2011
8.29,PENNELLA Giulia,89,C.S. ESERCITO,Firenze,30/01/2011
8.29,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Roma,29/01/2012
8.29,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Magglingen,04/02/2012
8.29,BORSI Veronica,87,G.A. FIAMME GIALLE,Mondeville,04/02/2012
8.29,PENNELLA Giulia,89,C.S. ESERCITO,Firenze,18/01/2014
8.29,PENNELLA Giulia,89,C.S. ESERCITO,Firenze,24/01/2015
8.29,OKI Desola madelaine,99,C.U.S. PARMA,Ancona,18/02/2017
8.29,BOGLIOLO Luminosa,95,A.S.D.  C.U.S. GENOVA,Ancona,19/01/2019
8.29,PENNELLA Giulia,89,C.S. ESERCITO,Bergamo,20/01/2019
8.29,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Ancona,22/02/2020
8.29,CARMASSI Giada,94,ATL BRUGNERA PN FRIULINTAGLI,Udine,07/02/2021
8.29,CARMASSI Giada,94,ATL BRUGNERA PN FRIULINTAGLI,Udine,07/02/2021
8.29,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Lievin,17/02/2022
8.29,CARRARO Elena,01,ATL. BS '50 METALLURG. S.MARCO,Ancona,26/02/2022
