Prest.,Atleta,Anno,Società,Città,Data
54.44,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,19/02/2011
54.44,BORGA Rebecca,98,G.A. FIAMME GIALLE,Ancona,23/02/2020
54.45,CHIGBOLU Maria benedicta,89,ATL. STUDENTESCA CA.RI.RI,Ancona,03/02/2013
54.45,CHIGBOLU Maria benedicta,89,ATL. STUDENTESCA CA.RI.RI,Ancona,17/02/2013
54.45,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,19/02/2017
54.45,SPACCA Maria enrica,86,C.S. CARABINIERI SEZ. ATLETICA,Ancona,17/02/2018
54.46,MILANI Marta,87,C.S. ESERCITO,Genova,23/02/2008
54.46,MILANI Marta,87,C.S. ESERCITO,Ancona,19/02/2011
54.46,CASAGRANDE MONTESI Aurora,98,C.U.S. PARMA,Ancona,16/02/2019
54.47,BAZZONI Chiara,84,C.S. ESERCITO,Padova,03/02/2018
54.48,MILANI Marta,87,C.S. ESERCITO,Parigi,04/03/2011
54.49,REINA Daniela,81,G.S. FIAMME AZZURRE,Ancona,05/02/2006
54.49,MILANI Marta,87,C.S. ESERCITO,Ancona,09/02/2008
54.49,VITALE Ilaria,90,LIBERTAS FRIUL PALMANOVA,Padova,23/01/2016
54.49,BONORA Alessandra,00,BRACCO ATLETICA,Padova,23/01/2022
54.50,VERDERIO Ilaria,98,PRO SESTO ATL.,Lione,28/02/2015
54.50,POLINARI Anna,99,ATL. BS '50 METALLURG. S.MARCO,Padova,12/01/2020
54.51,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,16/02/2013
54.51,VANDI Elisabetta,00,G.S. FIAMME ORO PADOVA,Ancona,31/01/2021
54.52,MILANI Marta,87,C.S. ESERCITO,Ancona,25/02/2012
