Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
31.0,FERRARA David,RM,2012.0,CB006 POLISPORTIVA MOLISE CAMPOBASSO,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
33.1,MAGLIONE Lorenzo,RM,2011.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
33.2,DE PALMA Riccardo,RM,2011.0,NA189 ITACA,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
28.7,MATONTI Innocent,RM,2011.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
30.7,RUSSO Carlo,RM,2011.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
31.2,SCOGNAMIGLIO Andrea,RM,2011.0,NA982 ATLETICA LEGGERA PORTICI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
33.3,SBORDONE Giovanni,RM,2011.0,NA992 CAIVANO RUNNERS,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
38.4,LI VECCHI Francesco,RM,2011.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
43.7,MASTRULLO Francesco,RM,2012.0,NA982 ATLETICA LEGGERA PORTICI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
31.1,NUZZO Cristian,RM,2012.0,CE907 ATLETICA MARCIANISE A.S.D,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
31.9,TORINO Filippo,RM,2011.0,SA604 A.P.D. ATLETICA SCAFATI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
33.5,GIANNOTTI Luigi,RM,2011.0,NA992 CAIVANO RUNNERS,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
34.0,MORETTI Emanuele,RM,2011.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
39.7,MORLANDO Luigi,RM,2012.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
42.6,CANZANELLA Danilo,RM,2011.0,NA207 A.S.D. VICTORIA,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
29.0,LUSTRINO Cristian,RM,2011.0,NA992 CAIVANO RUNNERS,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
29.7,MANZO Alessandro,RM,2011.0,RC366 ATLETICA BARBAS,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
32.0,ALBERICO Parigi Domenic,RM,2012.0,CE907 ATLETICA MARCIANISE A.S.D,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
32.7,RICCIO Giuseppe,RM,2011.0,NA207 A.S.D. VICTORIA,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
34.7,D'ESPOSITO Dario,RM,2012.0,NA207 A.S.D. VICTORIA,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
36.4,PECZSZ Mikolaj Andrzej,RM,2012.0,NA189 ITACA,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
33.5,PERERANO Brando,RM,2012.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
34.6,PIRONTI Mathias,RM,2011.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
34.6,FERRARELLI Andrea,RM,2011.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
35.5,MARINO Andrea,RM,2012.0,NA992 CAIVANO RUNNERS,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
40.4,MORMILE Luigi,RM,2011.0,NA992 CAIVANO RUNNERS,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
31.7,IAZZETTA Maria Nicole,RF,2012.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
32.6,CASTALDO Chiara,RF,2011.0,NA529 ASD G.P. BUDOKAN CLUB PORTICI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
33.6,DATTINO Chiara,RF,2011.0,NA189 ITACA,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
35.0,TRANCHINO Gaia,RF,2012.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
36.0,PETRI Gaia,RF,2011.0,CE907 ATLETICA MARCIANISE A.S.D,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
38.0,APICELLA Damiana,RF,2012.0,NA207 A.S.D. VICTORIA,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
33.0,SCHETTINO Ilaria,RF,2012.0,SA604 A.P.D. ATLETICA SCAFATI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
35.4,D'AVINO Isabel,RF,2012.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
36.3,DELLA PERUTA Luisa,RF,2012.0,CE717 ATLETICA MACASPORT ASD,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
37.0,RUSSO Giulia,RF,2012.0,NA988 ATLETICA ARENACCIA,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
41.2,GIANI' Zaira,RF,2011.0,SA611 A.S.D. PODISTICA POLLESE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
29.7,FRANZA Antonia,RF,2011.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
32.6,COLETTA Renata,RF,2011.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
33.0,IANNONE Alessia,RF,2011.0,SA611 A.S.D. PODISTICA POLLESE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
34.2,AIELLO Irene,RF,2012.0,NA207 A.S.D. VICTORIA,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
34.4,DELLA CONTRADA Daria,RF,2011.0,CE717 ATLETICA MACASPORT ASD,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
35.8,STRINO Eva,RF,2011.0,NA529 ASD G.P. BUDOKAN CLUB PORTICI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
32.0,BIFULCO Luciana,RF,2012.0,NA529 ASD G.P. BUDOKAN CLUB PORTICI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
32.6,BRIZZOLA Fiorella,RF,2011.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
33.2,CESTARI Carmela,RF,2012.0,SA611 A.S.D. PODISTICA POLLESE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
36.7,VITTORIO Emma,RF,2012.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
40.3,SPIGNO Greta,RF,2012.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
54.7,DI SANTO Anna Chiara,RF,2012.0,NA992 CAIVANO RUNNERS,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
29.8,GENESIO Giorgia,RF,2011.0,NA997 ASD NEW ATLETICA AFRAGOLA,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
31.4,D'INGIANNA Serena,RF,2011.0,CS386 ASD CORRICASTROVILLARI,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
32.9,TODISCO Marina,RF,2011.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
34.0,BRILLA Aurora,RF,2012.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
35.0,MINOPOLI Maura,RF,2011.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
36.7,IOVINE Agata,RF,2011.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34127/Gara504.htm
23.42,MAIETTA Giovan Battista,JM,2005.0,CE907 ATLETICA MARCIANISE A.S.D,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
24.34,VIGLIOTTA Gianclemente,PM,2003.0,NA988 ATLETICA ARENACCIA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
24.42,SALTALAMACCHIA Andrea D,AM,2007.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
24.51,PACCONE Vincenzo,JM,2005.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
24.83,SAVELLI Alessandro,JM,2006.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
25.94,BASILICATA Carmine,PM,2003.0,CE907 ATLETICA MARCIANISE A.S.D,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
24.59,DE FEIS Michele,JM,2006.0,NA529 ASD G.P. BUDOKAN CLUB PORTICI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
24.7,DE LUCIA Jacopo,AM,2008.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
24.9,GENTILE Daniele,JM,2006.0,RC366 ATLETICA BARBAS,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
25.32,DE FEIS Vittorio,AM,2008.0,NA529 ASD G.P. BUDOKAN CLUB PORTICI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
25.53,DE NICOLA Pasquale,SM,1996.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
25.78,LICENZIATO Simone,PM,2002.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
25.84,DI LORENZO Gabriele,JM,2006.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
25.85,CALCAGNO Francesco,SM,1995.0,RC366 ATLETICA BARBAS,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
26.01,CONSOLI Pierfrancesco,AM,2008.0,CS364 ASD TIGER RUNNING CLUB,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
26.78,DI MARE Gabriele,JM,2006.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
27.11,DEYNAT Maurizio,SM50,1973.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
25.94,LAGANA' Eduardo,AM,2008.0,NA988 ATLETICA ARENACCIA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
27.56,LOPES Antonio,JM,2006.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
28.27,CAPOBIANCO Vittorio,AM,2007.0,FG803 A.S.D. RUNNING ACADEMY LUCERA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
30.05,CASO Antonio,SM70,1950.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
25.7,BRASILE Pio Pasquale,AM,2008.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
25.74,CINCINI Marcello,SM,1995.0,NA529 ASD G.P. BUDOKAN CLUB PORTICI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
27.38,DE RIENZO Adriano,SM40,1980.0,SA146 ASDATL. ISAURA VALLE DELL'IRNO,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
28.76,CAPUTO Stefano Salvator,SM50,1974.0,SA146 ASDATL. ISAURA VALLE DELL'IRNO,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
25.98,BARCA Lorenzo,AM,2008.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
26.01,MORABITO Francesco,AM,2008.0,RC366 ATLETICA BARBAS,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
27.75,ROSSANO Paolo,AM,2008.0,NA325 A. P. D. HIPPOS CAMPI FLEGREI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
28.07,NEDELCU Denis,AM,2008.0,SA146 ASDATL. ISAURA VALLE DELL'IRNO,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
28.36,GUGLIELMO Nicolo,JM,2006.0,LT302 SSD FORMIA ATL. LEGGERA A R.L.,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
28.07,GIORDANO Giulia,JF,2006.0,LI035 ATL.LIBERTAS UNICUSANO LIVORNO,200m,https://www.fidal.it/risultati/2024/REG34128/Gara104.htm
29.33,PALOMBO Francesca,JF,2006.0,LT260 ASD NISSOLINO INTESATLETICA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara104.htm
29.58,FELLA Ivana,SF50,1974.0,RM115 ASD ATLETICA LA SBARRA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara104.htm
30.29,ZACCHIA Maria Grazia,JF,2006.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,200m,https://www.fidal.it/risultati/2024/REG34128/Gara104.htm
31.11,PANICO Angela,JF,2005.0,CE907 ATLETICA MARCIANISE A.S.D,200m,https://www.fidal.it/risultati/2024/REG34128/Gara104.htm
31.28,CURATOLO Stella,AF,2008.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara104.htm
31.42,GAROFALO Francesca,AF,2007.0,CE907 ATLETICA MARCIANISE A.S.D,200m,https://www.fidal.it/risultati/2024/REG34128/Gara104.htm
32.01,MORETTI Silvana,AF,2008.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara104.htm
31.07,SALANDRA Sara,AF,2008.0,FG803 A.S.D. RUNNING ACADEMY LUCERA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara104.htm
31.67,TRANCHINO Martina,AF,2008.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara104.htm
32.85,DIGLIO Alessia,AF,2007.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,200m,https://www.fidal.it/risultati/2024/REG34128/Gara104.htm
32.67,PASSARELLI Davide,EM10,2013.0,SA129 ASD SS SALVATORE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
37.84,ACANFORA Domenico,EM10,2013.0,SA604 A.P.D. ATLETICA SCAFATI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
37.87,COLA Sergio,EM10,2014.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
38.63,PETRICCIONE Giuseppe,EM10,2013.0,CE021 ASD ROAD RUNNERS MADDALONI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
40.12,GIANNANGELI Alessio,EM10,2013.0,NA068 A.S.D. HINNA MAC 82 - VV.UU.,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
42.63,ARSAKULASURIYA Dijon Mi,EM10,2013.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
34.42,FUSCO Luigi,EM10,2014.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
35.39,MECCARIELLO Leonardo,EM10,2013.0,CE021 ASD ROAD RUNNERS MADDALONI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
37.37,MILITE Damiano,EM10,2014.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
39.83,MEMOLI Martin Francesco,EM10,2013.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
46.52,LILIANO Nicholas,EM10,2014.0,SA645 ASD DONATELLA EBOLI ATLETICA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
33.58,FERRARO Fabio,EM10,2013.0,NA068 A.S.D. HINNA MAC 82 - VV.UU.,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
36.29,DELLA GRECA Samuele Ant,EM10,2014.0,SA601 CILENTO RUN,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
37.54,DI MATTEO Antonio,EM10,2014.0,SA630 ASD SELE MARATHON EBOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
42.64,DI PALMA Gennaro,EM10,2014.0,SA604 A.P.D. ATLETICA SCAFATI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
58.2,MOSCA Federico,EM10,2014.0,NA068 A.S.D. HINNA MAC 82 - VV.UU.,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
33.94,GAZZILLO Dario,EM10,2014.0,CE021 ASD ROAD RUNNERS MADDALONI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
35.74,FABOZZI Alessandro,EM10,2013.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
36.25,SIMONETTI Fabio,EM10,2014.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
40.27,MALVONE Andrea,EM10,2014.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
41.64,MONTEFUSCO Lorenzo,EM10,2014.0,SA601 CILENTO RUN,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
35.27,CAPODANNO Giordano Salv,EM10,2013.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
36.14,APICELLA Leonardo,EM10,2014.0,NA207 ASD VICTORIA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
36.61,D'AMATO Marco,EM10,2014.0,SA645 ASD DONATELLA EBOLI ATLETICA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
41.64,DEL VINO Angelo,EM10,2014.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
36.82,MAZZA Leonardo Nunzio,EM10,2014.0,NA068 A.S.D. HINNA MAC 82 - VV.UU.,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
37.73,GALLUCCIO Giuseppe Giov,EM10,2013.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
39.8,PRINCIPE Ephrem,EM10,2013.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
41.37,CAFARO Brian,EM10,2014.0,SA601 CILENTO RUN,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
41.72,CAVALLARO Carmine,EM10,2013.0,SA604 A.P.D. ATLETICA SCAFATI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara604.htm
33.38,CHIUMIENTO Giulia,EF10,2013.0,SA130 DELTA ATL.EBOLITANA VALLE SELE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
34.38,CASCELLA Francesca,EF10,2013.0,SA129 ASD SS SALVATORE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
34.43,IAZZETTA Clarissa Marin,EF10,2014.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
37.48,FRANZA Giulia,EF10,2013.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
39.63,RIGGI Elettra,EF10,2014.0,CE021 ASD ROAD RUNNERS MADDALONI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
43.84,ALAIMO Carla,EF10,2013.0,SA130 DELTA ATL.EBOLITANA VALLE SELE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
36.18,SCHETTINO Elisa,EF10,2014.0,SA604 A.P.D. ATLETICA SCAFATI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
38.75,MONTANI Ludovica,EF10,2013.0,SA604 A.P.D. ATLETICA SCAFATI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
38.92,MAGLIANO Maria Rosaria,EF10,2014.0,SA645 ASD DONATELLA EBOLI ATLETICA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
39.46,MAZZA Flora,EF10,2014.0,SA645 ASD DONATELLA EBOLI ATLETICA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
43.84,PAGLIUCA Francesca Pia,EF10,2014.0,SA630 ASD SELE MARATHON EBOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
44.18,COSCIA Claudia,EF10,2014.0,SA645 ASD DONATELLA EBOLI ATLETICA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
37.84,TUCCI Ginevra,EF10,2013.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
38.64,CALENDA Letizia,EF10,2014.0,SA130 DELTA ATL.EBOLITANA VALLE SELE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
38.99,GAMBETTA Hinata,EF10,2014.0,SA130 DELTA ATL.EBOLITANA VALLE SELE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
40.19,GIUDICE Michela,EF10,2013.0,SA129 ASD SS SALVATORE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
41.8,DE FELICE Ilaria,EF10,2014.0,SA608 ASD 'NOCERA RUNNERS FOLGORE',200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
37.55,PUOTI Emma,EF10,2013.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
40.69,PALO Benedetta Maria,EF10,2014.0,SA601 CILENTO RUN,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
42.36,D'AMATO Annachiara,EF10,2014.0,SA645 ASD DONATELLA EBOLI ATLETICA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
45.2,IORIO Michela,EF10,2013.0,SA645 ASD DONATELLA EBOLI ATLETICA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
46.41,AVARONE Maria Rosaria,EF10,2014.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
37.2,GIOVINAZZO Elena Sofia,EF10,2014.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
37.33,DE MARTINO Beatrice,EF10,2014.0,SA645 ASD DONATELLA EBOLI ATLETICA,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
38.92,APICE Zoe,EF10,2014.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
38.99,DE VINCENZO Flavia,EF10,2014.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
42.1,JABRE Aida,EF10,2014.0,SA630 ASD SELE MARATHON EBOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
44.05,FIENGA Daria,EF10,2014.0,AV208 ASD ENTERPRISE SPORT & SERVICE,200m,https://www.fidal.it/risultati/2024/REG34128/Gara704.htm
25.14,GIRARDI Erik,AM,2008.0,PI081 ATLETICA CASCINA,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
25.61,IYAMU Gabriel,AM,2008.0,FI384 ATLETICA FUTURA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
26.51,AMBROGIO Gabriele,AM,2008.0,PI081 ATLETICA CASCINA,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
25.05,PUCCETTI Lorenzo,AM,2007.0,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
26.47,SERAFINI Francesco,JM,2006.0,LU100 A.S. ATLETICA VIRTUS LUCCA,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
27.3,PECCI Ferruccio,AM,2008.0,SI361 ATLETICA 2005,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
25.39,PARRI Edoardo,AM,2007.0,LI036 ATLETICA LIVORNO,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
26.23,DEGLI INNOCENTI Saverio,AM,2008.0,FI003 G.S. LE PANCHE CASTELQUARTO,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
29.1,GAZZETTI Andrea,PM,2002.0,LI332 C.G. ATLETICA COSTA ETRUSCA,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
24.95,SPIRINO David,AM,2008.0,FI002 ATLETICA FIRENZE MARATHON S.S.,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
26.76,GRANDONI Nicolas,AM,2008.0,FI002 ATLETICA FIRENZE MARATHON S.S.,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
27.07,FONTANINI Marco,AM,2008.0,LU103 G.S. ORECCHIELLA GARFAGNANA,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
26.23,RABBONI Sebastiano,JM,2006.0,LU100 A.S. ATLETICA VIRTUS LUCCA,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
28.13,BIONDO Lorenzo,AM,2007.0,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
28.17,GIRALDI Simone,SM55,1969.0,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
25.43,PAPI Samuele,AM,2007.0,FI018 TOSCANA ATLETICA JOLLY,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
25.44,VENE' Michelangelo,JM,2006.0,MS424 ASD ATLETICA ALTA TOSCANA,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
26.59,MEINI Giulio,SM,1999.0,LI332 C.G. ATLETICA COSTA ETRUSCA,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
24.28,GORNATI Riccardo,JM,2006.0,LI332 C.G. ATLETICA COSTA ETRUSCA,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
